id,name,expansion_id,expansion,points,criteria_count,criteria
19417,Brawlroom Blitzer,-1,Unknown (-1),0,0,
19418,Battle-scarred Battler,-1,Unknown (-1),0,0,
19500,Legend: Dragonflight Season 4,-1,Unknown (-1),0,1,
19503,Draconic Gladiator's Drake,-1,Unknown (-1),0,0,
19509,Elite: Dragonflight Season 4,-1,Unknown (-1),0,0,
19008,Dream Shaper,-1,Unknown (-1),0,1,[1] Shaping the Dreamsurge
18867,Through the Ashes and Flames,-1,Unknown (-1),0,1,[1] Suffusion Camp
18201,Lockdown Mystery,-1,Unknown (-1),0,1,[1] Contaminated Titan Watcher defeated
18202,Rockin Research,-1,Unknown (-1),0,0,
18203,A Research Sampler,-1,Unknown (-1),0,1,[1] Curious Ore Samples delivered
18204,Research Mishap,-1,Unknown (-1),0,1,[1] Monstrous Magmaclaw Snapper defeated
41220,WoW's 20th Anniversary,-1,Unknown (-1),0,0,
20069,Elusive Foes: Vale of Eternal Blossoms,-1,Unknown (-1),0,8,[1] Major Nanners | [2] Sahn Tidehunter | [3] Kal'tik the Blight | [4] Kang the Soul Thief | [5] Urgolax | [6] Ai-Ran the Shifting Cloud | [7] Moldo One-Eye | [8] Yorik Sharpeye
19077,Catch Me If You Can!,-1,Unknown (-1),0,0,
19317,Treasures of the Emerald Dream,-1,Unknown (-1),0,10,[1] Triflesnatch's Roving Trove | [2] Hidden Moonkin Stash | [3] Crystalline Glowblossom | [4] Pineshrew Cache | [5] Magical Bloom | [6] Odd Burl | [7] Reliquary of Ursol | [8] Reliquary of Aviana | [9] Reliquary of Ashamane | [10] Reliquary of Goldrinn
19397,Dreaming of Wyrms,-1,Unknown (-1),0,0,
19398,Dreaming of the Aspects,-1,Unknown (-1),0,0,
18206,A Djaradin Puzzle,-1,Unknown (-1),0,1,[1] Resilient Stones delivered
18209,Nothing Stops the Research,-1,Unknown (-1),0,1,[1] Captain Reykal defeated
18207,Hot Research Zone,-1,Unknown (-1),0,1,[1] Enemies defeated
18208,The Small Disruptions,-1,Unknown (-1),0,1,[1] Magmaclaw Snappers stomped
19319,Haven't We Done This Before?,-1,Unknown (-1),0,1,[1] Douse 6 Runes of the Firelord
19321,Swog Champion,-1,Unknown (-1),0,1,[1] Feed Volcoross 30 Sizzling Swoggers.
18963,Burst Damage,-1,Unknown (-1),0,0,
19009,Dragonflight Keystone Explorer: Season Three,-1,Unknown (-1),0,0,
19010,Dragonflight Keystone Conqueror: Season Three,-1,Unknown (-1),0,0,
19011,Dragonflight Keystone Master: Season Three,-1,Unknown (-1),0,0,
19109,Emerald Dream: Bronze,-1,Unknown (-1),0,6,[1] Ysera Invitational: Bronze | [2] Smoldering Sprint: Bronze | [3] Viridescent Venture: Bronze | [4] Shoreline Switchback: Bronze | [5] Canopy Concours: Bronze | [6] Emerald Amble: Bronze
19110,Emerald Dream: Silver,-1,Unknown (-1),0,6,[1] Ysera Invitational: Silver | [2] Smoldering Sprint: Silver | [3] Viridescent Venture: Silver | [4] Shoreline Switchback: Silver | [5] Canopy Concours: Silver | [6] Emerald Amble: Silver
19111,Emerald Dream: Gold,-1,Unknown (-1),0,6,[1] Ysera Invitational: Gold | [2] Smoldering Sprint: Gold | [3] Viridescent Venture: Gold | [4] Shoreline Switchback: Gold | [5] Canopy Concours: Gold | [6] Emerald Amble: Gold
19112,Emerald Dream Advanced: Bronze,-1,Unknown (-1),0,6,[1] Ysera Invitational Advanced: Bronze | [2] Smoldering Sprint Advanced: Bronze | [3] Viridescent Venture Advanced: Bronze | [4] Shoreline Switchback Advanced: Bronze | [5] Canopy Concours Advanced: Bronze | [6] Emerald Amble Advanced: Bronze
18855,Portal to Everywhere,-1,Unknown (-1),0,12,[1] Ultrasafe Transporter: Gadgetzan | [2] Dimensional Ripper: Everlook | [3] Dimensional Ripper: Area 52 | [4] Ultrasafe Transporter: Toshley's Station | [5] Wormhole Generator: Northrend | [6] Wormhole Generator: Pandaria | [7] Wormhole Centrifuge | [8] Wormhole Generator: Argus | [9] Wormhole Generator: Kul Tiras | [10] Wormhole Generator: Zandalar | [11] Wormhole Generator: Shadowlands | [12] Wyrmhole Generator: Dragon Isles
18856,Just an Ordinary Gas Cloud,-1,Unknown (-1),0,1,
18857,That's No Ordinary Gas Cloud!,-1,Unknown (-1),0,4,[1] Air Souls Captured | [2] Earth Souls Captured | [3] Fire Souls Captured | [4] Frost Souls Captured
18858,Forge and Befuddle,-1,Unknown (-1),0,5,[1] Scout Stronghand Deceived | [2] Grunt Grimful Deceived | [3] Ambassador Dawnsinger Deceived | [4] Branzlit Deceived | [5] Suja Deceived
18859,Forge and Befuddle,-1,Unknown (-1),0,6,[1] Master Mathias Shaw Deceived | [2] Thomas Miller Deceived | [3] Auctioneer Chilton Deceived | [4] Field Marshal Stonebridge Deceived | [5] Jelinek Sharpshear Deceived | [6] Darlene Stokx Deceived
19155,Rival II: Dragonflight Season 3,-1,Unknown (-1),0,0,
19156,Duelist: Dragonflight Season 3,-1,Unknown (-1),0,0,
19157,Combatant I: Dragonflight Season 3,-1,Unknown (-1),0,0,
19158,Combatant II: Dragonflight Season 3,-1,Unknown (-1),0,0,
19704,Overflowing Algari Flasks,-1,Unknown (-1),0,6,[1] Flask of Tempered Aggression | [2] Flask of Tempered Swiftness | [3] Flask of Tempered Versatility | [4] Flask of Tempered Mastery | [5] Flask of Alchemical Chaos | [6] Flask of Saving Graces
19780,Dragonflight Keystone Explorer: Season Four,-1,Unknown (-1),0,0,
19012,Dragonflight Keystone Hero: Season Three,-1,Unknown (-1),0,0,
41201,You Xal Not Pass,-1,Unknown (-1),0,5,[1] Slate of the Union | [2] Rage Aside the Machine | [3] Crystal Chronicled | [4] Azj the World Turns | [5] Isle Remember You
41202,Hot Tropic,-1,Unknown (-1),0,8,[1] Adventurer of Zuldazar | [2] Treasures of Zuldazar | [3] Loa Expectations | [4] Bow to Your Masters | [5] Get Hek'd | [6] A Loa of a Tale | [7] Eating Out of the Palm of My Tiny Hand | [8] Raptari Rider
41203,Bwon Voyage,-1,Unknown (-1),0,8,"[1] Adventurer of Nazmir | [2] Treasures of Nazmir | [3] Carved in Stone, Written in Blood | [4] It's Really Getting Out of Hand | [5] Eat Your Greens | [6] Hoppin' Sad | [7] Revenge is Best Served Speedily | [8] A Most Efficient Apocalypse"
41204,Dune Squad,-1,Unknown (-1),0,8,[1] Adventurer of Vol'dun | [2] Treasures of Vol'dun | [3] Scavenger of the Sands | [4] Dune Rider | [5] Scourge of Zem'lan | [6] Adept Sandfisher | [7] Champion of the Vulpera | [8] Scavenge like a Vulpera
41205,Sound Off,-1,Unknown (-1),0,7,[1] Adventurer of Tiragarde Sound | [2] Treasures of Tiragarde Sound | [3] Bless the Rains Down in Freehold | [4] Sailed in Sea Minor | [5] Three Sheets to the Wind | [6] Kul Tiran Up the Dance Floor | [7] The Long Con
41206,Songs of Storms,-1,Unknown (-1),0,8,[1] Adventurer of Stormsong Valley | [2] Treasures of Stormsong Valley | [3] Clever Use of Mechanical Explosives | [4] These Hills Sing | [5] Legends of the Tidesages | [6] Every Day I'm Truffling | [7] Let's Bee Friends | [8] Deadliest Cache
41207,When the Drust Settles,-1,Unknown (-1),0,6,"[1] Adventurer of Drustvar | [2] Treasures of Drustvar | [3] Sausage Sampler | [4] Drust the Facts, Ma'am | [5] Cursed Game Hunter | [6] Everything Old Is New Again"
19113,Emerald Dream Advanced: Silver,-1,Unknown (-1),0,6,[1] Ysera Invitational Advanced: Silver | [2] Smoldering Sprint Advanced: Silver | [3] Viridescent Venture Advanced: Silver | [4] Shoreline Switchback Advanced: Silver | [5] Canopy Concours Advanced: Silver | [6] Emerald Amble Advanced: Silver
19114,Emerald Dream Advanced: Gold,-1,Unknown (-1),0,6,[1] Ysera Invitational Advanced: Gold | [2] Smoldering Sprint Advanced: Gold | [3] Viridescent Venture Advanced: Gold | [4] Shoreline Switchback Advanced: Gold | [5] Canopy Concours Advanced: Gold | [6] Emerald Amble Advanced: Gold
19115,Emerald Dream Reverse: Bronze,-1,Unknown (-1),0,6,[1] Ysera Invitational Reverse: Bronze | [2] Smoldering Sprint Reverse: Bronze | [3] Viridescent Venture Reverse: Bronze | [4] Shoreline Switchback Reverse: Bronze | [5] Canopy Concours Reverse: Bronze | [6] Emerald Amble Reverse: Bronze
19116,Emerald Dream Reverse: Silver,-1,Unknown (-1),0,6,[1] Ysera Invitational Reverse: Silver | [2] Smoldering Sprint Reverse: Silver | [3] Viridescent Venture Reverse: Silver | [4] Shoreline Switchback Reverse: Silver | [5] Canopy Concours Reverse: Silver | [6] Emerald Amble Reverse: Silver
19159,Challenger I: Dragonflight Season 3,-1,Unknown (-1),0,0,
19160,Challenger II: Dragonflight Season 3,-1,Unknown (-1),0,0,
19161,Hero of the Horde: Verdant,-1,Unknown (-1),0,0,
19396,Dragonflight Season 3 Master,-1,Unknown (-1),0,2,[1] Challenger II: Dragonflight Season 3 | [2] KSM and reached 2k+ rating on current character
19442,Fire Catwalk With Me,-1,Unknown (-1),0,0,
19508,Love Language Expert,-1,Unknown (-1),0,10,[1] Novelty | [2] Beauty | [3] Comfort | [4] Festivity | [5] Challenge | [6] Respect | [7] Companionship | [8] Attention | [9] Style | [10] Praise
19117,Emerald Dream Reverse: Gold,-1,Unknown (-1),0,6,[1] Ysera Invitational Reverse: Gold | [2] Smoldering Sprint Reverse: Gold | [3] Viridescent Venture Reverse: Gold | [4] Shoreline Switchback Reverse: Gold | [5] Canopy Concours Reverse: Gold | [6] Emerald Amble Reverse: Gold
19118,Emerald Dream Racing Completionist,-1,Unknown (-1),0,3,[1] Emerald Dream: Bronze | [2] Emerald Dream Advanced: Bronze | [3] Emerald Dream Reverse: Bronze
19119,Emerald Dream Racing Completionist: Silver,-1,Unknown (-1),0,3,[1] Emerald Dream: Silver | [2] Emerald Dream Advanced: Silver | [3] Emerald Dream Reverse: Silver
19120,Emerald Dream Racing Completionist: Gold,-1,Unknown (-1),0,3,[1] Emerald Dream: Gold | [2] Emerald Dream Advanced: Gold | [3] Emerald Dream Reverse: Gold
19162,Hero of the Alliance: Verdant,-1,Unknown (-1),0,0,
19121,Emerald Dream Challenge: Bronze,-1,Unknown (-1),0,6,[1] Ysera Invitational Challenge: Bronze | [2] Smoldering Sprint Challenge: Bronze | [3] Viridescent Venture Challenge: Bronze | [4] Shoreline Switchback Challenge: Bronze | [5] Canopy Concours Challenge: Bronze | [6] Emerald Amble Challenge: Bronze
19122,Emerald Dream Challenge: Silver,-1,Unknown (-1),0,6,[1] Ysera Invitational Challenge: Silver | [2] Smoldering Sprint Challenge: Silver | [3] Viridescent Venture Challenge: Silver | [4] Shoreline Switchback Challenge: Silver | [5] Canopy Concours Challenge: Silver | [6] Emerald Amble Challenge: Silver
19123,Emerald Dream Challenge: Gold,-1,Unknown (-1),0,6,[1] Ysera Invitational Challenge: Gold | [2] Smoldering Sprint Challenge: Gold | [3] Viridescent Venture Challenge: Gold | [4] Shoreline Switchback Challenge: Gold | [5] Canopy Concours Challenge: Gold | [6] Emerald Amble Challenge: Gold
19124,Emerald Dream Reverse Challenge: Bronze,-1,Unknown (-1),0,6,[1] Ysera Invitational Reverse Challenge: Bronze | [2] Smoldering Sprint Reverse Challenge: Bronze | [3] Viridescent Venture Reverse Challenge: Bronze | [4] Shoreline Switchback Reverse Challenge: Bronze | [5] Canopy Concours Reverse Challenge: Bronze | [6] Emerald Amble Reverse Challenge: Bronze
19125,Emerald Dream Reverse Challenge: Silver,-1,Unknown (-1),0,6,[1] Ysera Invitational Reverse Challenge: Silver | [2] Smoldering Sprint Reverse Challenge: Silver | [3] Viridescent Venture Reverse Challenge: Silver | [4] Shoreline Switchback Reverse Challenge: Silver | [5] Canopy Concours Reverse Challenge: Silver | [6] Emerald Amble Reverse Challenge: Silver
19126,Emerald Dream Reverse Challenge: Gold,-1,Unknown (-1),0,6,[1] Ysera Invitational Reverse Challenge: Gold | [2] Smoldering Sprint Reverse Challenge: Gold | [3] Viridescent Venture Reverse Challenge: Gold | [4] Shoreline Switchback Reverse Challenge: Gold | [5] Canopy Concours Reverse Challenge: Gold | [6] Emerald Amble Reverse Challenge: Gold
19127,Emerald Dream Challenge Racing Completionist,-1,Unknown (-1),0,2,[1] Emerald Dream Challenge: Bronze | [2] Emerald Dream Reverse Challenge: Bronze
19128,Emerald Dream Challenge Racing Completionist: Silver,-1,Unknown (-1),0,2,[1] Emerald Dream Challenge: Silver | [2] Emerald Dream Reverse Challenge: Silver
19129,Emerald Dream Challenge Racing Completionist: Gold,-1,Unknown (-1),0,2,[1] Emerald Dream Challenge: Gold | [2] Emerald Dream Reverse Challenge: Gold
62516,The Voided Gazelle,-1,Unknown (-1),0,0,
62517,Rise of the Ultradon Slayer,-1,Unknown (-1),0,0,
18928,Storm Rider: Bronze,-1,Unknown (-1),0,6,[1] Ruby Lifeshrine Loop Storm Gryphon: Bronze | [2] Fen Flythrough Storm Gryphon: Bronze | [3] Vakthros Ascent Storm Gryphon: Bronze | [4] Tyrhold Trial Storm Gryphon: Bronze | [5] Stormsunder Crater Circuit Storm Gryphon: Bronze | [6] Crystal Circuit Storm Gryphon: Bronze
18929,Storm Rider: Silver,-1,Unknown (-1),0,6,[1] Ruby Lifeshrine Loop Storm Gryphon: Silver | [2] Fen Flythrough Storm Gryphon: Silver | [3] Vakthros Ascent Storm Gryphon: Silver | [4] Tyrhold Trial Storm Gryphon: Silver | [5] Stormsunder Crater Circuit Storm Gryphon: Silver | [6] Crystal Circuit Storm Gryphon: Silver
18931,Storm Rider: Gold,-1,Unknown (-1),0,6,[1] Ruby Lifeshrine Loop Storm Gryphon: Gold | [2] Fen Flythrough Storm Gryphon: Gold | [3] Vakthros Ascent Storm Gryphon: Gold | [4] Tyrhold Trial Storm Gryphon: Gold | [5] Stormsunder Crater Circuit Storm Gryphon: Gold | [6] Crystal Circuit Storm Gryphon: Gold
18862,Anvil Mastery I,-1,Unknown (-1),0,1,
18864,Anvil Mastery II,-1,Unknown (-1),0,1,
18865,Anvil Mastery III,-1,Unknown (-1),0,1,
18866,Anvil Mastery IV,-1,Unknown (-1),0,1,
18868,Enchantment I,-1,Unknown (-1),0,1,
18869,Enchantment II,-1,Unknown (-1),0,1,
18870,Enchantment III,-1,Unknown (-1),0,1,
18871,Enchantment IV,-1,Unknown (-1),0,1,
18872,Dangerous Devices I,-1,Unknown (-1),0,1,
18873,Dangerous Devices II,-1,Unknown (-1),0,1,
18874,Dangerous Devices III,-1,Unknown (-1),0,1,
18875,Dangerous Devices IV,-1,Unknown (-1),0,1,
18876,Ink and Quill I,-1,Unknown (-1),0,1,
18877,Ink and Quill II,-1,Unknown (-1),0,1,
18878,Ink and Quill III,-1,Unknown (-1),0,1,
18879,Ink and Quill IV,-1,Unknown (-1),0,1,
18880,Generations of Gemstones I,-1,Unknown (-1),0,1,
18881,A Test of Scale I,-1,Unknown (-1),0,1,
18882,A Test of Scale II,-1,Unknown (-1),0,1,
18883,A Test of Scale III,-1,Unknown (-1),0,1,
18884,A Test of Scale IV,-1,Unknown (-1),0,1,
18885,Quite the Quilt I,-1,Unknown (-1),0,1,
18886,Quite the Quilt II,-1,Unknown (-1),0,1,
18854,Seeing Red,-1,Unknown (-1),0,0,
18887,Quite the Quilt III,-1,Unknown (-1),0,1,
18888,Quite the Quilt IV,-1,Unknown (-1),0,1,
18889,Generations of Gemstones II,-1,Unknown (-1),0,1,
18890,Generations of Gemstones III,-1,Unknown (-1),0,1,
18891,Generations of Gemstones IV,-1,Unknown (-1),0,1,
18892,Massive Mills,-1,Unknown (-1),0,1,[1] Mill 2000 times
18893,Plentiful Prospects,-1,Unknown (-1),0,1,[1] Prospect 2000 times
18894,Free Stylin',-1,Unknown (-1),0,4,[1] Stylin' Purple Hat | [2] Stylin' Adventure Hat | [3] Stylin' Crimson Hat | [4] Stylin' Jungle Hat
18939,Eastern Kingdoms Racing Completionist,-1,Unknown (-1),0,3,[1] Eastern Kingdoms: Bronze | [2] Eastern Kingdoms Advanced: Bronze | [3] Eastern Kingdoms Reverse: Bronze
18940,Eastern Kingdoms Racing Completionist: Silver,-1,Unknown (-1),0,3,[1] Eastern Kingdoms: Silver | [2] Eastern Kingdoms Advanced: Silver | [3] Eastern Kingdoms Reverse: Silver
18942,Eastern Kingdoms Racing Completionist: Gold,-1,Unknown (-1),0,3,[1] Eastern Kingdoms: Gold | [2] Eastern Kingdoms Advanced: Gold | [3] Eastern Kingdoms Reverse: Gold
19294,Tour of Duty: Emerald Dream,-1,Unknown (-1),0,1,[1] Earn 1000 honor in Emerald Dream while in War Mode.
19490,Gladiator: Dragonflight Season 4,-1,Unknown (-1),0,1,
19492,Duelist: Dragonflight Season 4,-1,Unknown (-1),0,0,
19493,Rival I: Dragonflight Season 4,-1,Unknown (-1),0,0,
18958,Of the Tyr's Guard,-1,Unknown (-1),0,0,
17344,"Warcraft Rumble Minis, Get 'Em All!",-1,Unknown (-1),0,7,[1] Gain Maiev Toy | [2] Gain Sneed Toy | [3] Gain Huntress Toy | [4] Gain Tauren Toy | [5] Gain Ghoul Toy | [6] Gain Murloc Toy | [7] Gain Whelp Egg Toy
17360,"Warcraft Rumble Minis, New Looks!",-1,Unknown (-1),0,7,[1] Gain Silver Maiev Toy | [2] Gain Silver Sneed Toy | [3] Gain Silver Huntress Toy | [4] Gain Silver Tauren Toy | [5] Gain Silver Ghoul Toy | [6] Gain Silver Murloc Toy | [7] Gain Silver Whelp Egg Toy
17346,"Warcraft Rumble Minis, Maiev's New Look",-1,Unknown (-1),0,1,[1] Gain Silver Maiev Toy
17347,"Warcraft Rumble Minis, Sneed's New Look",-1,Unknown (-1),0,1,[1] Gain Silver Sneed Toy
17348,"Warcraft Rumble Minis, Huntress' New Look",-1,Unknown (-1),0,1,[1] Gain Silver Huntress Toy
17356,"Warcraft Rumble Minis, Tauren's Newer Look",-1,Unknown (-1),0,1,[1] Gain Gold Tauren Toy
18635,Verified Rifter,-1,Unknown (-1),0,0,
18636,Just Following Chronological Orders,-1,Unknown (-1),0,1,[1] Time Rift task completed
18637,Chronograde Connoisseur,-1,Unknown (-1),0,7,[1] Azmerloth | [2] Ulderoth | [3] Azmourne | [4] Azewrath | [5] Azq'roth | [6] The Warlands | [7] A.Z.E.R.O.T.H.
18638,Minute Menagerie,-1,Unknown (-1),0,7,[1] Gill'dan | [2] Briarhorn Hatchling | [3] N'Ruby | [4] Doomrubble | [5] Jeepers | [6] Obsidian Warwhelp | [7] Killbot 9000
18639,Collapsed Reality,-1,Unknown (-1),0,0,
18640,Lock and Load,-1,Unknown (-1),0,6,[1] Bomb Lobber | [2] Shrapnel Spreader | [3] Flamethrower | [4] Railgun | [5] Thunderbolt | [6] Crankshot
18641,To All The Squirrels I've BEEN Before,-1,Unknown (-1),0,0,
19390,Memories of Teldrassil,-1,Unknown (-1),0,1,[1] Spirits returned
17350,"Warcraft Rumble Minis, Ghoul's New Look",-1,Unknown (-1),0,1,[1] Gain Silver Ghoul Toy
17358,"Warcraft Rumble Minis, Murloc's Newer Look",-1,Unknown (-1),0,1,[1] Gain Gold Murloc Toy
17352,"Warcraft Rumble Minis, Whelp Egg's New Look",-1,Unknown (-1),0,1,[1] Gain Silver Whelp Egg Toy
18643,Community Rumors,-1,Unknown (-1),0,0,
18644,Community Rumor Mill,-1,Unknown (-1),0,0,
18645,Tools of the Trade,-1,Unknown (-1),0,3,[1] Tricked-Out Thinking Cap | [2] Torch of Pyrreth | [3] Idol of Ohn'ahra
18646,Whodunnit?,-1,Unknown (-1),0,15,[1] A Preservationist | [2] Ceremonial Spear | [3] Thinking Cap | [4] An Inside Job? | [5] Torch of Pyrreth | [6] A Chilling Ascent | [7] The Idol of Ohn'ahra | [8] Shifting Sands | [9] What's in a Mold? | [10] Forging is Key | [11] A Proper Burial | [12] Kirin Tor Knowledge | [13] A Curious Orb | [14] Under Suspicion | [15] The Race
18702,WoW's 19th Anniversary,-1,Unknown (-1),0,0,
18642,The Inquisitive,-1,Unknown (-1),0,1,[1] Ceremonial Spear Returned
19331,"Amirdrassil, the Dream's Hope",-1,Unknown (-1),0,9,"[1] Gnarlroot | [2] Igira the Cruel | [3] Volcoross | [4] Larodar, Keeper of the Flame | [5] Council of Dreams | [6] Nymue, Weaver of the Cycle | [7] Smolderon | [8] Tindral Sageswift, Seer of the Flame | [9] Fyrakk the Blazing"
19333,"Heroic: Amirdrassil, the Dream's Hope",-1,Unknown (-1),0,9,"[1] Gnarlroot | [2] Igira the Cruel | [3] Volcoross | [4] Larodar, Keeper of the Flame | [5] Council of Dreams | [6] Nymue, Weaver of the Cycle | [7] Smolderon | [8] Tindral Sageswift, Seer of the Flame | [9] Fyrakk the Blazing"
19334,"Mythic: Amirdrassil, the Dream's Hope",-1,Unknown (-1),0,9,"[1] Mythic: Gnarlroot | [2] Mythic: Igira the Cruel | [3] Mythic: Volcoross | [4] Mythic: Council of Dreams | [5] Mythic: Larodar, Keeper of the Flame | [6] Mythic: Nymue, Weaver of the Cycle | [7] Mythic: Smolderon | [8] Mythic: Tindral Sageswift, Seer of the Flame | [9] Mythic: Fyrakk the Blazing"
19335,Mythic: Gnarlroot,-1,Unknown (-1),0,0,
19336,Mythic: Igira the Cruel,-1,Unknown (-1),0,0,
19337,Mythic: Volcoross,-1,Unknown (-1),0,0,
19338,Mythic: Council of Dreams,-1,Unknown (-1),0,0,
19339,"Mythic: Larodar, Keeper of the Flame",-1,Unknown (-1),0,0,
19340,"Mythic: Nymue, Weaver of the Cycle",-1,Unknown (-1),0,0,
19341,Mythic: Smolderon,-1,Unknown (-1),0,0,
19342,"Mythic: Tindral Sageswift, Seer of the Flame",-1,Unknown (-1),0,0,
19343,Mythic: Fyrakk the Blazing,-1,Unknown (-1),0,0,
19344,Incarnate's Wake,-1,Unknown (-1),0,3,[1] Gnarlroot | [2] Igira the Cruel | [3] Smolderon
19345,Molten Incursion,-1,Unknown (-1),0,2,"[1] Volcoross | [2] Larodar, Keeper of the Flame"
19346,The Viridian Weave,-1,Unknown (-1),0,2,"[1] Council of Dreams | [2] Nymue, Weaver of the Cycle"
19347,Fate of Amirdrassil,-1,Unknown (-1),0,2,"[1] Tindral Sageswift, Seer of the Flame | [2] Fyrakk the Blazing"
18805,Draconic Phial Cabinet,-1,Unknown (-1),0,10,[1] Phial of Tepid Versatility | [2] Phial of Charged Isolation | [3] Phial of the Eye in the Storm | [4] Phial of Static Empowerment | [5] Phial of Still Air | [6] Phial of Glacial Fury | [7] Phial of Icy Preservation | [8] Phial of Elemental Chaos | [9] Iced Phial of Corrupting Rage | [10] Charged Phial of Alacrity
18815,Speed Dreamin',-1,Unknown (-1),0,5,[1] Dream of Skywall | [2] Dream of Deepholm | [3] Dream of Hyjal | [4] Dream of Ragnaros | [5] Dream of Azshara
18816,Serious Chef,-1,Unknown (-1),0,0,
18817,Showoff Chef,-1,Unknown (-1),0,0,
20014,Looking For Group: Vale of Eternal Blossoms,-1,Unknown (-1),0,5,[1] Mogu'shan Palace | [2] Scarlet Halls | [3] Scarlet Monastery | [4] Scholomance | [5] Raid Finder: Terrace of Endless Spring
19977,Hidden Treasures: The Jade Forest,-1,Unknown (-1),0,4,[1] Ship's Storage | [2] Ancient Pandaren Tea Pot | [3] Lucky Pandaren Coin | [4] Pandaren Ritual Stone
19980,Hidden Treasures: Kun-Lai Summit,-1,Unknown (-1),0,7,[1] Hozen Treasure Cache | [2] Stolen Sprite Treasure | [3] Statue of Xuen | [4] Lost Adventurer's Belongings | [5] Rikktik's Tick Remover | [6] Ancient Mogu Tablet | [7] Terracotta Head
19994,Elusive Foes: Valley of the Four Winds,-1,Unknown (-1),0,8,[1] Blackhoof | [2] Bonobos | [3] Jonn-Dar | [4] Nal'lak the Ripper | [5] Nasra Spothide | [6] Salyin Warscout | [7] Sele'na | [8] Sulik'shor
18703,Dawn of the Infinite: Galakrond's Fall,-1,Unknown (-1),0,0,
18704,Dawn of the Infinite: Murozond's Rise,-1,Unknown (-1),0,0,
18705,Defender of the Timeways,-1,Unknown (-1),0,8,"[1] Defeat Chronikar | [2] Defeat Manifested Timeways | [3] Defeat Blight of Galakrond | [4] Defeat Iridikron | [5] Defeat Tyr, the Infinite Keeper | [6] Defeat Morchie | [7] Defeat Time-Lost Battlefield | [8] Defeat Chrono-Lord Deios"
18706,Put That Thing Back Where It Came From,-1,Unknown (-1),0,1,[1] All Time-Lost Artifacts Restored
18779,Forbidden Reach Challenge: Bronze,-1,Unknown (-1),0,12,[1] Stormsunder Crater Circuit Challenge: Bronze | [2] Stormsunder Crater Circuit Reverse Challenge: Bronze | [3] Morqut Ascent Challenge: Bronze | [4] Morqut Ascent Reverse Challenge: Bronze | [5] Aerie Chasm Cruise Challenge: Bronze | [6] Aerie Chasm Cruise Reverse Challenge: Bronze | [7] Southern Reach Route Challenge: Bronze | [8] Southern Reach Route Reverse Challenge: Bronze | [9] Caldera Coaster Challenge: Bronze | [10] Caldera Coaster Reverse Challenge: Bronze | [11] Forbidden Reach Rush Challenge: Bronze | [12] Forbidden Reach Rush Reverse Challenge: Bronze
18780,Forbidden Reach Challenge: Silver,-1,Unknown (-1),0,12,[1] Stormsunder Crater Circuit Challenge: Silver | [2] Stormsunder Crater Circuit Reverse Challenge: Silver | [3] Morqut Ascent Challenge: Silver | [4] Morqut Ascent Reverse Challenge: Silver | [5] Aerie Chasm Cruise Challenge: Silver | [6] Aerie Chasm Cruise Reverse Challenge: Silver | [7] Southern Reach Route Challenge: Silver | [8] Southern Reach Route Reverse Challenge: Silver | [9] Caldera Coaster Challenge: Silver | [10] Caldera Coaster Reverse Challenge: Silver | [11] Forbidden Reach Rush Challenge: Silver | [12] Forbidden Reach Rush Reverse Challenge: Silver
18781,Forbidden Reach Challenge: Gold,-1,Unknown (-1),0,12,[1] Stormsunder Crater Circuit Challenge: Gold | [2] Stormsunder Crater Circuit Reverse Challenge: Gold | [3] Morqut Ascent Challenge: Gold | [4] Morqut Ascent Reverse Challenge: Gold | [5] Aerie Chasm Cruise Challenge: Gold | [6] Aerie Chasm Cruise Reverse Challenge: Gold | [7] Southern Reach Route Challenge: Gold | [8] Southern Reach Route Reverse Challenge: Gold | [9] Caldera Coaster Challenge: Gold | [10] Caldera Coaster Reverse Challenge: Gold | [11] Forbidden Reach Rush Challenge: Gold | [12] Forbidden Reach Rush Reverse Challenge: Gold
19716,Plentiful Algari Potions,-1,Unknown (-1),0,10,[1] Algari Mana Potion | [2] Cavedweller's Delight | [3] Slumbering Soul Serum | [4] Draught of Silent Footfalls | [5] Draught of Shocking Revelations | [6] Grotesque Vial | [7] Potion of Unwavering Focus | [8] Frontline Potion | [9] Tempered Potion | [10] Potion of the Reborn Cheetah
19721,Northrend Racing Completionist,-1,Unknown (-1),0,3,[1] Northrend: Bronze | [2] Northrend Advanced: Bronze | [3] Northrend Reverse: Bronze
19722,Northrend Racing Completionist: Silver,-1,Unknown (-1),0,3,[1] Northrend: Silver | [2] Northrend Advanced: Silver | [3] Northrend Reverse: Silver
18724,Gaining an Advantus,-1,Unknown (-1),0,1,[1] Vantus Runes used.
18719,Cataclysmic Master of All,-1,Unknown (-1),0,11,[1] Cataclysm Alchemy | [2] Cataclysm Blacksmithing | [3] Cataclysm Enchanting | [4] Cataclysm Engineering | [5] Cataclysm Herbalism | [6] Cataclysm Inscription | [7] Cataclysm Jewelcrafting | [8] Cataclysm Leatherworking | [9] Cataclysm Mining | [10] Cataclysm Skinning | [11] Cataclysm Tailoring
